ID,NAME,xcoord,ycoord
559,Sea Point,18.3900130003611,-33.9154209996735
560,Arthur's,18.3879370007094,-33.9178660004738
561,Clarens,18.3856609995649,-33.9195399996765
562,Kei Apple,18.3831160002194,-33.9211469997388
563,Tramway,18.3812290002058,-33.9221950001056
564,Waterfront,18.4210469997644,-33.9017760006923
565,Breakwater,18.4194839998509,-33.9028630001889
566,Beach,18.4165330004056,-33.90334299998
567,Fort Wynard,18.4134129993204,-33.9053079999076
568,Wigtown,18.4064319993346,-33.9075200004827
569,Hill,18.402539000297,-33.9077850000033
570,Ellerslie,18.3979579995477,-33.9080810003934
571,Camberwell,18.3963869995217,-33.9088879995556
572,Sea Point High,18.3937649999626,-33.9110529992788
573,Firmount,18.3925110001166,-33.9125080004854
574,Sea Point,18.3902250004818,-33.9151749996981
575,Arthur's,18.3882970002601,-33.9174409999515
576,Clarens,18.3859190005375,-33.9193779994529
577,Kei Apple,18.3835090004145,-33.9208989999603
578,Tramway,18.3817150011423,-33.9219299996261
579,Beach,18.4166060000215,-33.9034249995284
580,Fort Wynard,18.4136589996692,-33.9052679997445
581,Upper Portswood,18.4132060005635,-33.9091899993043
582,Gallows Hill,18.4162460009119,-33.9119759998731
583,Alfred,18.4185569989204,-33.915970000127
584,Riebeeck,18.4219149999193,-33.9190670000228
585,Mid Long,18.4208660004257,-33.9208859998313
586,Longmarket,18.419059999777,-33.9225299997471
587,Dorp,18.4175249991247,-33.923932999696
588,Upper Long,18.4146569994686,-33.9265390000035
589,Lower Kloof,18.4120930000834,-33.9286190002711
590,Eaton,18.4091459990982,-33.9316120003093
591,Welgemeend,18.4070850004056,-33.9345779995149
592,Upper Kloof,18.4050620006395,-33.9363100001186
593,Kew,18.4024590000116,-33.9369839993389
594,Lower Plein,18.4240099992727,-33.9234190004501
595,Riebeeck,18.4208299999154,-33.9182909992134
596,Alfred,18.4182180002972,-33.9152949996746
597,Gallows Hill,18.41610500041,-33.9119829995538
598,Upper Portswood,18.4130879999117,-33.9092099997766
599,Wigtown,18.4069919997801,-33.9075720002066
600,Hill,18.4033770004586,-33.9078160003909
601,Ellerslie,18.3982969996721,-33.9081660004678
602,Camberwell,18.395823999871,-33.909212000656
603,Sea Point High,18.3940839998056,-33.9106879998296
604,Firmount,18.3919019992448,-33.9132229998792
605,Sea Point,18.3900130003611,-33.9154209996735
606,Arthur's,18.3879370007094,-33.9178660004738
607,Clarens,18.3856609995649,-33.9195399996765
608,Kei Apple,18.3831160002194,-33.9211469997388
609,Tramway,18.3812290002058,-33.9221950001056
610,Mid Loop,18.420787999751,-33.9198860005193
611,Strand,18.4209009995896,-33.9204329997289
612,Kiwu,18.5109369998816,-33.8737629993957
613,Darling,18.4222719995466,-33.9238660001151
614,St Georges,18.4224909994444,-33.9214569998594
615,Waterkant,18.4217810009495,-33.9200529998925
616,Riebeeck,18.4219149999193,-33.9190670000228
617,Alfred,18.4185569989204,-33.915970000127
618,Gallows Hill,18.4162460009119,-33.9119759998731
619,Upper Portswood,18.4132060005635,-33.9091899993043
620,Wigtown,18.4064319993346,-33.9075200004827
621,Hill,18.402539000297,-33.9077850000033
622,Ellerslie,18.3979579995477,-33.9080810003934
623,Camberwell,18.3963869995217,-33.9088879995556
624,Sea Point High,18.3937649999626,-33.9110529992788
625,Firmount,18.3925110001166,-33.9125080004854
626,Sea Point,18.3902250004818,-33.9151749996981
627,Arthur's,18.3882970002601,-33.9174409999515
628,Clarens,18.3859190005375,-33.9193779994529
629,Kei Apple,18.3835090004145,-33.9208989999603
630,Omuramba,18.5124509997956,-33.8682029998126
631,Tramway,18.3817150011423,-33.9219299996261
632,Democracy North,18.5093250003005,-33.8729099995736
633,Venus,18.5070159997879,-33.8722039999939
634,Gousblom,18.5046409995525,-33.8713749997244
635,Crassula,18.5024719989631,-33.8742299994437
636,Zastron,18.501167999195,-33.8759340000699
637,Quest,18.4977550010087,-33.8803780002567
638,Mansfield,18.4959880001185,-33.8827110001251
639,Tijgerhof,18.4946810005569,-33.88752500037
640,Boundary,18.4933460002229,-33.891410999728
641,Madeira,18.4912489994384,-33.895992000864
642,Dreyer,18.4898949997522,-33.8987840003899
643,Narwhal,18.4877719997815,-33.9031869998836
644,Sheridan,18.4857790008111,-33.9073719998563
645,Fenwick,18.4837809992333,-33.9116049994398
646,Conway,18.4825660007363,-33.9141949996983
647,Coronation,18.4808110004869,-33.9225960000597
648,Maitland,18.4865279995822,-33.9243939998764
649,Green,18.4785880002187,-33.9242480000076
650,Loco,18.4709370001299,-33.9255719998503
651,Salt River Hall,18.4617249989572,-33.9276729997453
652,Biscuit Mill,18.4568080002421,-33.9276590007852
653,Dublin,18.4532029991961,-33.9272220000616
654,Lower Church,18.4499849999157,-33.9268530005091
655,Davison,18.446236999334,-33.9264549999472
656,Barron,18.4434629997642,-33.9262940002772
657,Russel,18.4353860002275,-33.926812000367
658,Castle,18.4258760000628,-33.9240900004176
659,Adderley,18.424797999982,-33.9204550007084
660,Civic Centre,18.4297489992939,-33.9207379998985
661,Civic Centre,18.4297220007067,-33.9207180002612
662,Adderley,18.4249320005171,-33.9205990000783
663,Castle,18.4259879997858,-33.9239610004746
664,Russel,18.4354249993188,-33.9266550004767
665,Barron,18.4435129995057,-33.9262940003474
666,Davison,18.4462399999018,-33.9264559998376
667,Lower Church,18.4500049998583,-33.9268560006064
668,Dublin,18.4532430006977,-33.9272259995783
669,Biscuit Mill,18.4568039990915,-33.9276580003059
670,Salt River Hall,18.4618030005269,-33.9275249998816
671,Loco,18.4710579997407,-33.9254599996526
672,Green,18.4783350004047,-33.9242750007531
673,Maitland,18.4865279995822,-33.9243939998764
674,Coronation,18.4808000000763,-33.9225429995643
675,Conway,18.4824630003825,-33.9141430000034
676,Fenwick,18.4837090003577,-33.9114899996279
677,Sheridan,18.485691999733,-33.9072849997154
678,Narwhal,18.4876989998402,-33.9030079997326
679,Dreyer,18.4897329998706,-33.8987619996184
680,Madeira,18.4911909989688,-33.8957969995747
681,Tijgerhof,18.4946879995742,-33.8875029999666
682,Mansfield,18.4958810003145,-33.882655000889
683,Quest,18.4976779994578,-33.8802700003406
684,Zastron,18.5011439998614,-33.875771999033
685,Crassula,18.5024879996337,-33.8740119991351
686,Gousblom,18.5047709995017,-33.8713149995026
687,Venus,18.5071420006115,-33.8722400009371
688,Democracy North,18.509443000628,-33.8729739992417
689,Kiwu,18.5110659991425,-33.8738250001379
690,Omuramba,18.5124849994102,-33.8682210005325
691,Waterville,18.4876089996928,-33.8040279996613
692,Nantucket,18.4887159992659,-33.8061069994371
693,Humewood,18.4941900010993,-33.8050589991
694,Devonshire,18.4997950003935,-33.8067019998221
695,Wood North,18.5038460005752,-33.8055059998565
696,Ravensmead,18.5047329995386,-33.809922998955
697,Wood Central,18.507375999132,-33.8144810010508
698,Muscadel,18.5095490004698,-33.8205329993375
699,Merlot,18.5081350006934,-33.8245369998111
700,Wood,18.5067759992843,-33.8295060001695
701,Wood,18.5067490002697,-33.8294989994717
702,Merlot,18.5082149996214,-33.8243219991738
703,Bitten,18.5132600008225,-33.8243809996511
704,Gie South,18.5168560002703,-33.825312000362
705,Pinto,18.5185069996264,-33.8216219998283
706,Earlswood,18.5193270007132,-33.8172810000997
707,Gie Central,18.5188250001808,-33.8136619995347
708,Hamptons,18.5139129999451,-33.8061690000278
709,Gie North,18.5116999993815,-33.8042079996296
710,Wandsworth,18.5076530007207,-33.8007560003422
711,Century City,18.5063430004298,-33.8915539997488
712,Dumani,18.5374870002513,-33.8160830001625
713,Hampstead,18.5028190001294,-33.8152029998298
714,Woodlands,18.4974070001726,-33.8015599999614
715,Braselton,18.4930719995473,-33.8025910011515
716,Waterville,18.4872840011552,-33.8036589999066
717,Wood,18.5067490002697,-33.8294989994717
718,Popham,18.4835329996774,-33.8234130004706
719,Marine Circle,18.4778549993988,-33.8219060004263
720,Seal,18.4721130008635,-33.8149850003849
721,Shell,18.4699660003311,-33.8118299996998
722,Perlemoen,18.4667140001647,-33.8074159994189
723,Bokkombaai,18.4629589994527,-33.8035689993888
724,Kleinbaai,18.4603000002166,-33.7987500005278
725,De Mist,18.4595670004057,-33.7960699995608
726,Marine Circle,18.4787310004617,-33.8220449997787
727,Seal,18.4722009994219,-33.8151330002702
728,Shell,18.4701790000292,-33.8121260007315
729,Perlemoen,18.4661189999697,-33.8066150002361
730,Bokkombaai,18.4627949998596,-33.803466999401
731,Kleinbaai,18.4605709998267,-33.799496999902
732,De Mist,18.4599069996419,-33.796812999872
733,Table View,18.4888339991628,-33.8247679996143
734,Big Bay,18.4587639994136,-33.7927860004063
735,Upper Long,18.4146569994686,-33.9265390000035
736,Dorp,18.4175249991247,-33.923932999696
737,Adderley,18.4249320005171,-33.9205990000783
738,Upper Loop,18.4139830010422,-33.9261010001467
739,Leeuwen,18.4163189997971,-33.923955999552
740,Adderley,18.424797999982,-33.9204550007084
741,Groot Kerk,18.4211569999267,-33.9240659996739
742,Lower Kloof,18.4120930000834,-33.9286190002711
743,Eaton,18.4091459990982,-33.9316120003093
744,Welgemeend,18.4070850004056,-33.9345779995149
745,Upper Kloof,18.4050620006395,-33.9363100001186
746,Kew,18.4024590000116,-33.9369839993389
747,Kew,18.4024590000116,-33.9369839993389
748,Upper Kloof,18.4050990003971,-33.9362280000492
749,Welgemeend,18.4071380012187,-33.9345130001906
750,Eaton,18.4091449997182,-33.9316129998248
751,Groot Kerk,18.4212200002101,-33.9238359994181
752,Lower Kloof,18.4122000001161,-33.9285160003709
753,St Johns Wood,18.4980239991462,-33.8160230000568
754,Echium,18.4937109996397,-33.8207389999268
755,Briza,18.4910550004413,-33.8227429999711
756,Table View,18.4888339991628,-33.8247679996143
757,Popham,18.4843600006461,-33.8235169998394
758,Marine Circle,18.4787310004617,-33.8220449997787
759,Parklands Main,18.5075619993502,-33.8131139995508
760,Oakdale,18.5093959997861,-33.8117770000457
761,Dorchester,18.5115269995731,-33.8099389994796
762,Chippenham,18.5141919995952,-33.8071270003439
763,Dartford,18.5203880001043,-33.803425000412
764,Rivergate,18.5326270002013,-33.7979440000539
765,Morningfield,18.5215360007105,-33.8002680007224
766,Stables Way,18.5402770002235,-33.8121989997422
767,Table View,18.4888339991628,-33.8247679996143
768,Popham,18.4835329996774,-33.8234130004706
769,Marine Circle,18.4778549993988,-33.8219060004263
770,Dumani,18.5374870002513,-33.8160830001625
771,Ngena,18.540583000419,-33.8179479995313
772,Siyabonga,18.5420879997945,-33.8152139999889
773,Stables Way,18.5404980002273,-33.8123769999363
774,Morningfield,18.5215079988355,-33.8006210001054
775,Rivergate,18.5319140003403,-33.7981090002018
776,Dartford,18.5203650012236,-33.8034449995759
777,Chippenham,18.5141989996762,-33.8071190000948
778,Dorchester,18.5115109991931,-33.809955000739
779,Oakdale,18.5093880005311,-33.8117829999104
780,Parklands Main,18.5075279994828,-33.8131279999169
781,Hampstead,18.5028229996906,-33.8152009999849
782,St Johns Wood,18.4971519996045,-33.8165880004275
783,Echium,18.4942959988026,-33.8204370009558
784,Century City,18.5063430004298,-33.8915539997488
785,Grand Canal,18.5059120006001,-33.8941199999524
786,Canal Walk South,18.510526000021,-33.8964820004323
787,Canal Walk North,18.5152400000411,-33.8926839993627
788,Waterford,18.5194269997343,-33.8890909999406
789,Waterview,18.5202899992671,-33.8868539990876
790,Estuaries,18.5206060002768,-33.8844130007426
791,Summer Greens,18.5245319999803,-33.8778490004376
792,Vryburger South,18.5339249999883,-33.8724130003976
793,Bothma,18.5335960004893,-33.8693789998497
794,Oranje,18.5345860005086,-33.8651010002161
795,Goede Hoop,18.5348210007769,-33.859517999914
796,Meerhof,18.5364639989673,-33.8543900003826
797,Steenhoven,18.5390160011388,-33.852840999828
798,Carmine,18.5414899993561,-33.8460930001214
799,Cellars,18.5492320006305,-33.8419989999257
800,Crimson,18.5494369995293,-33.8369310005318
801,Indigo,18.5511640001715,-33.8325810001075
802,Abalone,18.5467180002122,-33.8318480003255
803,Richwood,18.5419590000579,-33.8320590006807
804,Midwood,18.543756000086,-33.8349120000808
805,Jonkershoek,18.5439890003387,-33.8374379995887
806,Burgundy,18.5446560005216,-33.8422780007636
807,Century Gate,18.5227880009068,-33.8819890005124
808,Jonkershoek,18.5440130010111,-33.8374460008772
809,Midwood,18.5438360005331,-33.8349989994835
810,Richwood,18.5420500001705,-33.8320859991676
811,Abalone,18.5466299995485,-33.831821999933
812,Indigo,18.5511600004924,-33.8325130003076
813,Crimson,18.5493820001876,-33.8367489998009
814,Cellars,18.5491130001015,-33.841853000097
815,Burgundy,18.5449239995058,-33.8422370004457
816,Carmine,18.541577000514,-33.8458659999792
817,Steenhoven,18.5388979996886,-33.8527759997707
818,Meerhof,18.5367119995239,-33.8544550001285
819,Goede Hoop,18.5347399989298,-33.8593560007212
820,Oranje,18.5345179991675,-33.8650440000438
821,Bothma,18.5334590003507,-33.8692589998717
822,Jacob,18.5342900005449,-33.8709959998236
823,Estuaries,18.5204509999765,-33.8842769994386
824,Waterview,18.5200729996714,-33.8863949994904
825,Waterford,18.5188339999064,-33.8895080000934
826,Canal Walk North,18.5154789989069,-33.8922760000012
827,Canal Walk South,18.5107890008289,-33.8962819994836
828,Grand Canal,18.5061129999995,-33.8940810000262
829,Century Gate,18.5224159998642,-33.8816059992257
830,Summer Greens,18.5259259998914,-33.8766519995663
831,Edgemead,18.5474190000147,-33.8709109995168
832,Greenhill,18.5414610001537,-33.8694250006379
833,Vryburger South,18.5357080009311,-33.8716500000949
834,Summer Greens,18.5244399996277,-33.8777710002631
835,Cook,18.5396539991633,-33.8532340004396
836,Batavia,18.5445350002503,-33.8551269997453
837,Drommedaris,18.5505910011207,-33.8582809997469
838,Holland,18.5439759998559,-33.8619730010464
839,Rosendal,18.5399319997159,-33.8643630001172
840,Amstel,18.5427730005318,-33.866833000898
841,Athol,18.3860879994731,-33.9494570007615
842,Letchworth West,18.5446319997059,-33.8685310006853
843,Letchworth West,18.5446319997059,-33.8685310006853
844,Ocean Spirit,18.5155020002409,-33.8815730000998
845,Democracy South,18.507621999772,-33.8803709998092
846,Kildare,18.4959859992851,-33.8824919997021
847,Quest,18.4976779994578,-33.8802700003406
848,Loxton West,18.492087000174,-33.8823579992196
849,Edgemead,18.5474190000147,-33.8709109995168
850,Batavia,18.5456809991761,-33.8555119999802
851,Drommedaris,18.5507119999948,-33.8583130004584
852,Holland,18.5437910004494,-33.862011999383
853,Rosendal,18.5399649999269,-33.8644279996583
854,Woodford,18.3850839996482,-33.9505079995378
855,Amstel,18.5428339999161,-33.8668900003357
856,Greehhill,18.5402859992821,-33.8700840004473
857,Kildare,18.4957840006197,-33.883085000101
858,Loxton West,18.4921669996139,-33.8823760011081
859,Quest,18.4977550010087,-33.8803780002567
860,Letchworth West,18.5446319997059,-33.8685310006853
861,Letchworth West,18.5446319997059,-33.8685310006853
862,Democracy South,18.5070809989109,-33.8804280001345
863,Ocean Spirit,18.5141109997392,-33.8814880002189
864,Imperial,18.6249460003081,-34.0482879992286
865,Spine,18.6320659999631,-34.0543759993212
866,Langeberg,18.6378340006393,-34.0607829999868
867,Hugenot Primary,18.641936999726,-34.0636330001107
868,Maureen,18.6454389986439,-34.06225299945
869,Martine,18.6480700004014,-34.0642420001715
870,Laura,18.6512280000158,-34.0641100002374
871,Mitchells Plain,18.6207539994267,-34.0477559996841
872,Mitchells Plain,18.6207519999826,-34.0477510004032
873,10th Avenue,18.6174680000079,-34.0419919995514
874,Imperial,18.6250939999461,-34.048153999888
875,Spine,18.6328939999887,-34.0547809997929
876,Kilimanjaro,18.6384119994692,-34.0607020003297
877,Picketberg,18.6400599993993,-34.0597319998396
878,Alma,18.6442839998685,-34.0593869996454
879,Nina,18.6471360006514,-34.0609519992381
880,Stella,18.650888999468,-34.0624710004858
881,Laura,18.6512280000158,-34.0641100002374
882,10th Avenue,18.617469000727,-34.0419920000213
883,Laura,18.6512280000158,-34.0641100002374
884,Martine,18.6480700004014,-34.0642420001715
885,Maureen,18.6454389986439,-34.06225299945
886,Hugenot Primary,18.641936999726,-34.0636330001107
887,Andes,18.635460999853,-34.0619609999693
888,Ural,18.6315089996851,-34.0630310000685
889,Olifantoos,18.6300199988962,-34.0604110001266
890,Corridor,18.6282149996901,-34.0582079998065
891,Boabab,18.6267780004729,-34.0555100000418
892,6th Avenue,18.6253840001655,-34.0526440004268
893,Mitchells Plain,18.6207539994267,-34.0477559996841
894,10th Avenue,18.617469000727,-34.0419920000213
895,Mitchells Plain,18.6207519999826,-34.0477510004032
896,10 Avenue,18.6174680000079,-34.0419919995514
897,6th Avenue,18.6254689998391,-34.052592000263
898,Boabab,18.6268780004661,-34.0554769994974
899,Corridor,18.6282210003899,-34.0582100008891
900,Olifantoos,18.6300229997706,-34.0604149997864
901,Ural,18.6315069992364,-34.063028999631
902,Andes,18.6354419998686,-34.0619639990025
903,Kilimanjaro,18.6384119994692,-34.0607020003297
904,Picketberg,18.6400599993993,-34.0597319998396
905,Alma,18.6442839998685,-34.0593869996454
906,Nina,18.6471360006514,-34.0609519992381
907,Stella,18.650888999468,-34.0624710004858
908,Laura,18.6512280000158,-34.0641100002374
909,Clifton,18.3781339999022,-33.9335040005793
910,Clifton 2nd,18.3782850007298,-33.9370509995147
911,Clifton 3rd,18.3771490002746,-33.9401289997269
912,Clifton 4th,18.3755000001818,-33.9417730001698
913,Maidens Cove,18.3762849995792,-33.9442739997395
914,Glen Beach,18.3786329991531,-33.9470509995362
915,Camps Bay,18.3788370002289,-33.9500120003367
916,Whale Rock,18.3770750007771,-33.9532790005971
917,Barley Bay,18.3772460007013,-33.958892000125
918,Bakoven,18.3736729991104,-33.962976999847
919,Koeel Bay,18.3713890006435,-33.9705009997223
920,Oudekraal,18.3509879998344,-33.9883709995068
921,Llandudno,18.3475250010866,-34.0066500008933
922,Mount Rhodes,18.3511980000198,-34.019586999714
923,Ruyteplaats,18.3499690003786,-34.0133529997216
924,Helgarda,18.3496890014222,-34.0277110002855
925,Daphne,18.3480539995445,-34.0326570008849
926,Lancaster,18.3492220003861,-34.0364200003515
927,Oxford Earl,18.3501250005025,-34.0399699997441
928,Lower Victoria,18.3505209993721,-34.0429359997867
929,Northshore,18.3480060001665,-34.0470150006963
930,Fishmarket,18.3454740005308,-34.0493229997571
931,Atlantic Skipper,18.3465420006577,-34.054782000266
932,Oceana,18.345269999873,-34.0563380003299
933,Hangberg,18.3420669993576,-34.0542399990613
934,Queens Beach,18.3797209992122,-33.9213680009049
935,Cassel,18.3811700004587,-33.9202499996229
936,Sea Point Pool,18.3851989994983,-33.9186490003524
937,Boat Bay,18.3866959997955,-33.9158639995238
938,Graaff's Pool,18.3881100005913,-33.9131139997725
939,London,18.3894979994485,-33.9112339999608
940,Promenade,18.3921329999352,-33.9095059994396
941,Rocklands,18.3946219994925,-33.9080609995827
942,Lower Long,18.4231200005053,-33.9188140001425
943,Adderley,18.424797999982,-33.9204550007084
944,Adderley,18.4249320005171,-33.9205990000783
945,Lower Loop,18.4223789999385,-33.9184259998404
946,Queens Beach,18.3797209992122,-33.9213680009049
947,Rocklands,18.3957730005938,-33.9075429998473
948,Promenade,18.3920700009187,-33.9096340001608
949,London,18.3895560003901,-33.9113159998309
950,Graaff's Pool,18.3881909999363,-33.9132059996307
951,Boat Bay,18.3867629996159,-33.9160199996574
952,Sea Point Pool,18.3852629991211,-33.9187280003703
953,Cassel,18.3821860000943,-33.9200759998888
954,Koosani,18.379502000509,-33.9244340002668
955,Bantry Bay,18.3789920009082,-33.926478999148
956,Clifton,18.378172000786,-33.9336360001645
957,Clifton 2nd,18.3782660000181,-33.9374800004852
958,Clifton 3rd,18.377448000192,-33.9398279995953
959,Clifton 4th,18.3757489994495,-33.9415250007087
960,Maidens Cove,18.3766870003267,-33.9447499997833
961,Glen Beach,18.3789519999922,-33.9485560002664
962,Camps Bay,18.3781790003425,-33.9512440000717
963,Whale Rock,18.3765399997311,-33.9551280004019
964,Barley Bay,18.3769110005934,-33.9592080002207
965,Bakoven,18.3735500005132,-33.9631389998222
966,Koeel Bay,18.3715369995037,-33.9708969996334
967,Oudekraal,18.3505719996998,-33.9883820004595
968,Llandudno,18.3475010001872,-34.0055639998817
969,Ruyteplaats,18.3501319998212,-34.0142840007992
970,Mount Rhodes,18.3512359990335,-34.0199300001118
971,Helgarda,18.3495679996595,-34.0279849990298
972,Daphne,18.3480710002079,-34.033550000609
973,Lancaster,18.3492690004293,-34.0365430003709
974,Oxford Earl,18.350097000114,-34.0397639999588
975,Lower Victoria,18.3505519999886,-34.0431720001228
976,Northshore,18.3480329995471,-34.0469919997113
977,Fishmarket,18.3454879995194,-34.0493060002581
978,Atlantic Skipper,18.346382000966,-34.0545549992986
979,Oceana,18.3447850012717,-34.0558579995858
980,Hangberg,18.3415370004251,-34.0539939997697
981,Bantry Bay,18.3785179992411,-33.9270790003245
982,Koosani,18.3798880004992,-33.9240970003026
983,Century City,18.5063389996187,-33.8915590000429
984,Century Gate,18.5227880009068,-33.8819890005124
985,Oasis,18.5098329995343,-33.8894800000802
986,Bridgeway,18.5036480004584,-33.8956119993037
987,Oasis,18.5097399998451,-33.8898290003237
988,Central Park,18.5116960002131,-33.8869250000752
989,Central Park,18.5116469997421,-33.8867810005686
990,Waterstone,18.5145089998559,-33.8851720002563
991,Estuaries,18.5204509999765,-33.8842769994386
992,Century Gate,18.5224159998642,-33.8816059992257
993,Studio,18.5177329998493,-33.8845560006745
994,Century City,18.5063430004298,-33.8915539997488
995,Waterstone,18.5143889999931,-33.8850629990149
996,Studio,18.5176790007524,-33.8846850002593
997,Estuaries,18.5206060002768,-33.8844130007426
998,Wood,18.5067759992843,-33.8295060001695
999,Big Bay,18.4587639994136,-33.7927860004063
1000,Insiswa,18.5046110006656,-33.5512799998464
1001,Atlantis,18.4918109998214,-33.5638499999132
1002,Civic Centre,18.4297220007067,-33.9207180002612
1003,Pontiac,18.6217640001547,-34.0451309996307
1004,Pontiac,18.6217640001547,-34.0451309996307
1005,Civic Centre,18.4297220007067,-33.9207180002612
1006,Adderley,18.4249320005171,-33.9205990000783
1007,Darling,18.4238990004031,-33.9224649997965
1008,Lower Buitenkant,18.4247940000938,-33.9264929998302
1009,Roeland,18.421177000587,-33.9299719996647
1010,Roodehek,18.4198380005092,-33.9323019996221
1011,London,18.3895560003901,-33.9113159998309
1012,Upper Buitenkant,18.4186630005504,-33.9367220004901
1013,Highlands,18.4189149999279,-33.940904999752
1014,Herzlia,18.4208429992853,-33.9419969996503
1015,Exner,18.4232510004571,-33.9410169999919
1016,Wexford,18.4259730006017,-33.9409189997799
1017,St James,18.4284200003064,-33.939377000431
1018,Gardenia,18.4283309990935,-33.9368350005416
1019,Nazareth,18.4253690008965,-33.9361270008092
1020,Promenade,18.3920700009187,-33.9096340001608
1021,Darling,18.42277699993,-33.9242480006986
1022,Civic Centre,18.4297489992939,-33.9207379998985
1023,Adderley,18.424797999982,-33.9204550007084
1024,Lower Buitenkant,18.424658999454,-33.926619999858
1025,Roeland,18.4212109997143,-33.9297659999033
1026,Roodehek,18.4201239992375,-33.9316510004856
1027,Gardens,18.4195300006187,-33.9342380001388
1028,Waterfront,18.4210409997076,-33.9018850005661
1029,Summer Greens,18.5245319999803,-33.8778490004376
1030,Vryburger South,18.5339249999883,-33.8724130003976
1031,Cook,18.539701000682,-33.8531670002243
1032,Comrie,18.3878269995414,-33.9488820002927
1033,Prima,18.3871390007401,-33.9551230006133
1034,Platteklip,18.3871739992387,-33.9565079996607
1035,Horak,18.386005999324,-33.9583160006007
1036,Whale Rock,18.3770750007771,-33.9532790005971
1037,Horak,18.386005999324,-33.9583160006007
1038,Fiskaal,18.3827039998063,-33.9587340007121
1039,Chas Booth,18.3819240002869,-33.9603780002396
1040,Susan,18.3809259992674,-33.9638210004535
1041,Rontree,18.3799589999031,-33.9632829988968
1042,Houghton,18.3785250000401,-33.9599109997722
1043,Lower Camps Bay,18.3777450006163,-33.9555279996372
1044,Camps Bay,18.3788370002289,-33.9500120003367
1045,Waterfront,18.4210409997076,-33.9018850005661
1046,Atlantis,18.491651000577,-33.5639050003842
1047,Gardens,18.4195300006187,-33.9342380001388
1048,Gardens,18.4195300006187,-33.9342380001388
1049,Boundary,18.4933359997865,-33.8914409999438
1050,Briza,18.4912220006709,-33.8225949995563
1051,Pella North,18.5208419997305,-33.5359259996334
1052,Kilimanjaro,18.6382209995199,-34.0612670006886
1053,Rocklands,18.3957730005938,-33.9075429998473
1054,Civic Centre,18.4297220007067,-33.9207180002612
1055,Civic Centre,18.4297489992939,-33.9207379998985
1056,Kuyasa,18.6926340001169,-34.0555760004407
1057,Kuyasa,18.6916850004539,-34.0558060000772
1058,Lindela,18.6974330004733,-34.0571319999688
1059,Dibana,18.6988289997524,-34.0504529996477
1060,Tutu,18.6979350002297,-34.0469200005451
1061,D Nyembe,18.692528000352,-34.045166999752
1062,Steve Biko,18.6857860000504,-34.0437509993334
1063,Charles Mokoena,18.6832789999844,-34.0410499991732
1064,Vuyani,18.6806680001616,-34.0373739996781
1065,Vuyani,18.6806800007508,-34.0373680005623
1066,Charles Mokoena,18.6832799991174,-34.0410539995139
1067,Steve Biko,18.6858010000748,-34.0437579997215
1068,D Nyembe,18.6919380002814,-34.044903999921
1069,Tutu,18.6979460004869,-34.0469189993789
1070,Dibana,18.6988310008923,-34.050419000401
1071,Lindela,18.6974499991932,-34.0571400002747
1072,Civic Centre,18.4297220007067,-33.9207180002612
1073,Breakwater,18.4190630008999,-33.9032700001534
1074,Waterfront,18.4210409997076,-33.9018850005661
1075,Adderley,18.4249320005171,-33.9205990000783
1076,Frans,18.4808240002151,-33.5138870000444
1077,Denne East,18.4788420002111,-33.5100649990207
1078,Sesame,18.6082940002716,-34.0228440000694
1079,Marguerite,18.6145010002027,-34.0317309991499
1080,Kerrem,18.6189189999485,-34.0404319996255
1081,Pontiac,18.621154000311,-34.0446849994245
1082,Mitchell's Plain,18.6196090007939,-34.0464800001131
1083,Civic Centre,18.4297489992939,-33.9207379998985
1084,Sesame,18.6085710003058,-34.022794999528
1085,Marguerite,18.6147130009135,-34.031648000354
1086,Kerrem,18.618742000675,-34.0394739998598
1087,Pontiac,18.6217640001547,-34.0451309996307
1088,Mitchell's Plain,18.6196090007939,-34.0464800001131
1089,Breakwater,18.4194839998509,-33.9028630001889
1090,Foreshore,18.4302909997931,-33.9183560000351
1091,Civic Centre,18.4297220007067,-33.9207180002612
1092,Sea Point Pool,18.3852629991211,-33.9187280003703
1093,Cassel,18.3821860000943,-33.9200759998888
1094,Queens Beach,18.3797209992122,-33.9213680009049
1095,Civic Centre,18.4297489992939,-33.9207379998985
1096,Foreshore,18.4310769995807,-33.9178450002483
1097,Breakwater,18.4190630008999,-33.9032700001534
1098,Waterfront,18.4210409997076,-33.9018850005661
1099,Civic Centre,18.4297220007067,-33.9207180002612
1100,Breakwater,18.4194839998509,-33.9028630001889
1101,Rocklands,18.3946219994925,-33.9080609995827
1102,Promenade,18.3921329999352,-33.9095059994396
1103,London,18.3894979994485,-33.9112339999608
1104,Graaff's Pool,18.3881100005913,-33.9131139997725
1105,Boat Bay,18.3866959997955,-33.9158639995238
1106,Sea Point Pool,18.3851989994983,-33.9186490003524
1107,Cassel,18.3811700004587,-33.9202499996229
1108,Queens Beach,18.3797209992122,-33.9213680009049
1109,Three Anchor Bay,18.3983729997728,-33.9050849993603
1110,Lighthouse,18.4023039992292,-33.9009170003327
1111,Surrey,18.405254000339,-33.9000589998962
1112,Mouille Point,18.4086170006441,-33.8996609992446
1113,Granger,18.4129560003729,-33.9013029999365
1114,Noble Square,18.4194059999518,-33.9055429998105
1115,Aquarium,18.4169960006153,-33.9077149992754
1116,Marina,18.4208809992531,-33.9113889989995
